variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-45875.52046875,-46029.6,742.8176520010904,612.7585799999935,-46780.305,-44394.385,1.013951520527205,300.01140341837726,325.12120900278643
beta,19.8190203875,19.8111,1.3346035828246174,1.3275941699999978,17.633755,22.009829999999997,1.000427530466074,13383.386605918393,14926.409158321985
s_raw[1],-0.96604024707875,-0.961565,0.3144652652349315,0.3137893248,-1.4901015000000002,-0.4553321000000002,1.000147095903469,15938.389727229198,15931.219937777485
s_raw[2],0.12797105060721875,0.1288015,0.3073284739435075,0.30225617939999994,-0.37681405,0.6371371499999999,1.0001925202185735,15676.58487161869,15427.266052937195
s_raw[3],-0.03455203932080375,-0.033310400000000004,0.3122818217190792,0.31173355163999994,-0.5430034499999999,0.48282489999999995,1.0000403095635342,15632.54999036147,15036.96790044917
s_raw[4],-1.20641280608125,-1.2038799999999998,0.3161347174193265,0.31586793000000024,-1.7279385,-0.6951257000000002,0.9999777099714336,15467.421463413199,15507.71466638312
s_raw[5],1.159150351886875,1.15439,0.3181119381944667,0.31516740150000006,0.63887205,1.691126,0.9999568658985427,15378.746575364336,15669.925687742987
s_raw[6],0.9908054111425,0.9867925,0.3151880212696298,0.31305914429999987,0.48190235,1.5154909999999997,0.9999826415115475,14884.232554938239,16011.256803682869
s_raw[7],-0.641652281190375,-0.6385529999999999,0.3114608409699672,0.31145348850000004,-1.1562655,-0.13804300000000033,1.0003073489022238,15318.099290361464,15533.527576469136
s_raw[8],-0.7456755193375375,-0.7402215,0.31042049423993595,0.30824810729999996,-1.2615475000000003,-0.2371922000000001,1.0001749872508516,15454.222510750571,15930.625877927028
s_raw[9],0.0407120249229625,0.03797805,0.3102305901523184,0.30867138959999996,-0.46114575,0.5519912,0.999981153376563,15627.609987838488,15602.66562260032
s_raw[10],-0.782212324743875,-0.7801445,0.32066032849221604,0.3177167321999999,-1.3115525,-0.2607951000000001,0.9998967137634763,15255.493003101166,15765.67728311503
s_raw[11],0.5611438553343125,0.558915,0.31020527988495894,0.30873736530000007,0.053029925000000006,1.0753194999999998,0.9999103470394216,15275.723591604596,15443.496189458818
s_raw[12],1.8187700794375,1.8098049999999999,0.3335722842236055,0.33213205199999996,1.2870705,2.3865779999999996,1.0003618791321367,14944.822081436329,15227.432544450881
s_raw[13],-0.2429714262853,-0.24299949999999998,0.3105293707420408,0.30940631441999994,-0.7534089499999999,0.26465909999999987,0.9999097476557762,15276.00797522056,15741.153528634642
s_raw[14],-0.1670676987309625,-0.1678805,0.30770019547370464,0.30376153731,-0.67162155,0.3427249499999999,1.0002837666457893,14869.089260172275,15271.130322382869
s_raw[15],-0.3043700368478813,-0.300485,0.31447242590401697,0.31377501771,-0.827109,0.20990249999999994,1.0001686302747186,16012.115649514923,16078.73664060006
s_raw[16],-1.09670889555625,-1.09267,0.31789056838644697,0.31826232899999995,-1.6189715,-0.5786940000000009,1.00015365738681,15626.217313332565,15102.131235104136
s_raw[17],-0.5769820520202125,-0.574935,0.3122521020003734,0.31232525729999994,-1.0931835,-0.06854496500000021,1.0000757502211874,15610.535807077673,15927.451949843791
s_raw[18],-0.32365701320636125,-0.32413899999999995,0.3103999463436883,0.31280784359999997,-0.8329000999999999,0.18589434999999999,1.0003115934627083,16044.524714955767,14614.74728126787
s_raw[19],1.1902308190875,1.1865,0.31875645031688055,0.31455805289999994,0.67528175,1.7267269999999995,1.0001781761220403,16131.667985672815,15760.057970973361
s_raw[20],-0.600015376419125,-0.5982685,0.3078028690628014,0.30421321139999996,-1.1166519999999998,-0.09813500000000029,1.0000791001045988,16021.468809341708,16184.531959472743
s_raw[21],0.45519708890268124,0.45187,0.3147758797259107,0.30741414479999996,-0.05537974,0.9772322999999998,1.0002271620246124,15698.450566200245,15562.480832170957
s_raw[22],0.044725990728375,0.041761599999999996,0.31248984476627883,0.30549803255999997,-0.4654505,0.5612978499999999,1.0001868200494488,15182.7751062281,14976.790640729547
s_raw[23],-1.159891553825,-1.15452,0.3119532597088944,0.3131340156,-1.6802685000000002,-0.65966515,1.0000226420578584,15263.092285311574,15373.564158053196
s_raw[24],-0.2602198673296125,-0.2554615,0.30876894246999514,0.30679938471,-0.7700983499999999,0.24236419999999956,1.0002743765335977,15916.60439025619,15889.687718384885
s_raw[25],-1.29360857489375,-1.288605,0.3261452498620978,0.3247635300000001,-1.8467974999999999,-0.77112635,1.000128657391715,15839.986188409424,15536.881314335527
s_raw[26],-0.962477538073125,-0.9624919999999999,0.31651773418214085,0.31928977080000004,-1.4840415,-0.44319350000000013,1.0000483252930914,15964.439577538935,15281.416508899138
s_raw[27],-0.07634346551459376,-0.0709007,0.3114057990937174,0.3100057296,-0.59194865,0.4334804499999998,1.0000423686524629,15705.566276043057,14483.478287749058
s_raw[28],-0.0987773386924875,-0.0984791,0.3093236276020191,0.3092918577,-0.61174915,0.4086574999999999,1.0001073476916447,15702.47696435092,16054.301749745635
s_raw[29],0.834926760585,0.833384,0.3120932788484541,0.3091702845,0.32304815,1.351115,1.0002012249216312,15925.932763269253,15850.134124833101
s_raw[30],-1.2341706225375,-1.231785,0.31433617613235276,0.312109539,-1.7536435,-0.7234902000000002,0.9999546082741253,15658.912092136623,15930.114590434197
s_raw[31],-0.331074858955775,-0.332334,0.31290435130962224,0.3091895583,-0.84663705,0.18486144999999976,0.999975269623734,15650.340675093992,15890.001037236956
s_raw[32],0.3153257112705625,0.309824,0.31828561633152697,0.31804690721999995,-0.20683574999999998,0.8398926999999997,1.000006552319952,15044.770030129925,15477.047779404878
s_raw[33],0.6036715982000626,0.598521,0.31435849595143606,0.31311325920000005,0.09438155500000002,1.1311865,1.0002732278246342,15656.277375293548,15656.371927975904
s_raw[34],-1.09511404008625,-1.09129,0.3127487770282546,0.3156277488,-1.6179445,-0.5940266000000005,1.000149795637104,15128.883842081457,14498.560846273343
s_raw[35],2.37945773,2.36869,0.345700932711212,0.3475214399999999,1.8214685,2.9545935,1.000021415635242,14907.762510572744,15206.032015897525
s_raw[36],-0.6750817627804375,-0.6775085000000001,0.31937596610299973,0.31534457219999995,-1.202531,-0.14544400000000016,1.0001101473164844,15969.767079175406,15419.704762028516
s_raw[37],-0.497216715845375,-0.493375,0.30631918953703813,0.305111667,-1.0050245,-0.0022133575000000765,1.0001824166133837,14874.690714123224,15091.476892514907
s_raw[38],0.9684566588725,0.962627,0.3114565740802409,0.3116484504,0.466749,1.4898314999999998,1.0002156416821437,16210.53029298002,15645.051739713133
s_raw[39],-0.6025944673461875,-0.599424,0.31035121042783564,0.3116440026,-1.1142124999999998,-0.0976524900000002,1.0000036599566773,15823.720259946549,15726.131359072351
s_raw[40],-0.25296228040848123,-0.25406300000000004,0.30568532531107545,0.3002791322999999,-0.75724405,0.24848469999999998,1.0002641595617208,15905.915252072127,15842.337888175796
s_raw[41],1.03736208111125,1.03327,0.3163259235287592,0.3161644500000002,0.5264965500000001,1.5686534999999997,1.0001791377193396,14707.529612067809,15571.39225642434
s_raw[42],-0.90122622021875,-0.896003,0.3168016243531626,0.3112414767000001,-1.4356975,-0.39320415000000003,0.9998897964969069,15569.340622809752,15245.239136291739
s_raw[43],-0.20950527790106874,-0.2059735,0.308640790915424,0.3065653496283,-0.7256568,0.2938676999999998,0.9998870215736857,15892.794971244353,15666.9481416929
s_raw[44],-0.42466580888075,-0.4239345,0.3091271747292846,0.30651198269999996,-0.9335274499999999,0.078767865,0.999938916816243,16127.798177566789,15995.945535926869
s_raw[45],-0.16195616523116876,-0.163066,0.30793219208136835,0.30543813552,-0.66687105,0.34071849999999987,0.9998836673239792,15603.163346680501,14864.043682243164
s_raw[46],-0.5771090927599375,-0.5751839999999999,0.3096214083939914,0.30540151529999987,-1.0909875,-0.0695866800000001,1.0001739543393688,15180.234334067749,15456.618719102951
s_raw[47],0.072406023809975,0.07393975,0.306250574423175,0.30066349635,-0.43809345,0.57671515,1.0000608133779905,15520.890134655365,15021.40402936984
s_raw[48],-1.00578825955,-1.00074,0.3150952901279397,0.31446168389999996,-1.5268700000000002,-0.49405985000000013,1.000137722180136,15671.952562222152,15273.308449981274
s_raw[49],-0.3462388465989,-0.344416,0.3098092592726849,0.3048655554,-0.8587272499999999,0.16510359999999985,0.9999214828437945,16028.63588944606,15823.534692920246
s_raw[50],0.022755319908394377,0.023923100000000003,0.3097445663962086,0.3090494526,-0.48453895,0.5304409499999999,0.9999959630143372,15144.187858430434,15560.94270133959
s_raw[51],-0.17286014264155625,-0.17356749999999999,0.30857983434221853,0.30616520256,-0.67718175,0.33901259999999966,1.000057300441969,16054.240597850114,15433.354830956467
s_raw[52],-0.5191151240402875,-0.5202370000000001,0.3122670557281303,0.30910282620000007,-1.029873,-0.005096871500000042,1.0000458630321325,15521.201858338467,16195.232881052043
s_raw[53],-1.18657805993125,-1.1801650000000001,0.3194691846171751,0.3176841149999998,-1.7230040000000002,-0.6638900000000001,1.0001180331225152,15972.139310619074,15793.190519155693
s_raw[54],-0.42999583335717123,-0.426918,0.31992892143727353,0.31914521729999995,-0.95866045,0.08842405499999963,1.0000686316610838,15725.420557661775,15561.676084914494
s_raw[55],-1.2031672190375,-1.1982050000000002,0.32387805701045086,0.3222438512999999,-1.743831,-0.6815992500000001,0.9999128622442987,15107.69578660562,15461.248338824582
s_raw[56],0.4178037117595625,0.4193615,0.30795240499245774,0.3040605036,-0.09569993999999998,0.9257489999999998,1.0000351236786056,15576.347571730948,15548.350475951369
s_raw[57],-0.64479012141325,-0.6412505,0.3098414536110005,0.3075349767000001,-1.1601765,-0.1480616000000001,1.000048604475105,14953.35893206654,15847.527952272554
s_raw[58],1.532969908875,1.52806,0.32416365264863767,0.32049364199999997,1.0110674999999998,2.0767715,1.0001217979509558,15133.712798282575,15611.138652535468
s_raw[59],-0.244840607266825,-0.2444575,0.3110281783476043,0.30592539200999996,-0.75524975,0.2691421499999994,1.0000548800997007,15510.772911399821,15711.306303517567
