variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-46968.101075,-47155,873.0825460048741,640.85385,-47944.805,-45332.545,1.0144711368031563,270.5435911348966,194.30011980073039
beta,19.47620699375,19.4788,1.2636787506658953,1.2582826200000012,17.403370000000002,21.543134999999996,1.000108240070089,14677.324920939387,15260.327411378965
s_raw[1],-0.8474513790543375,-0.8567045,0.5657428295362263,0.5377456917,-1.7511150000000002,0.08298615499999937,1.0008529009273472,13613.285354463138,11075.439359913087
s_raw[2],0.1001792671654775,0.10358,0.55426289436498,0.5357812466999999,-0.80739745,1.0047815,1.0001980284408374,15925.457789572643,15396.939050884715
s_raw[3],-0.05613745029087375,-0.057264350000000006,0.5664458490355395,0.54422116959,-0.9797489,0.8666133499999997,1.0000106785892688,15380.246835522354,14412.270724220527
s_raw[4],-1.1181033930788125,-1.125485,0.578529647796024,0.5503974588,-2.0420665000000002,-0.16178495000000037,1.0004276379109054,12826.918541367608,10330.215493992171
s_raw[5],0.7955541067455625,0.8099864999999999,0.5813521584567493,0.5638898601,-0.171553,1.7046489999999999,1.0004379665131897,13741.121047480396,11787.62504371678
s_raw[6],0.9212792142155625,0.929141,0.5738129292276742,0.5466183114000001,-0.023118794999999998,1.8390664999999995,1.0002035636444933,15406.400336148681,12118.646999734168
s_raw[7],-0.5111310546206626,-0.5154835,0.5621537339655874,0.5417153532,-1.4255715,0.42338249999999994,1.0001359648507315,14945.375528226496,12376.221943306036
s_raw[8],-0.6006947097661876,-0.612671,0.5665891019908618,0.5434833536999999,-1.5208295,0.33361004999999994,1.0006622723406344,13382.687102344666,13176.027810246891
s_raw[9],0.1704497654154,0.1620765,0.56595868121924,0.534343866,-0.74017515,1.1057354999999998,1.0001075514049287,14642.157669349846,14161.581890861613
s_raw[10],-0.6875877815205125,-0.692924,0.5687935327680008,0.5448102807,-1.6037415,0.24967494999999995,1.000067775849164,15154.291627861323,14687.169432946612
s_raw[11],0.4871380804550669,0.493251,0.5604429322423503,0.5423936426999999,-0.43887825,1.393557,1.00035555393617,15586.843858298093,14140.461763197267
s_raw[12],1.6018639160035,1.61383,0.5976903457468555,0.567450324,0.6249922,2.538672,1.000988079313154,11217.547629822575,8531.825209910883
s_raw[13],-0.23935871982023688,-0.2422435,0.557439416322891,0.538821318,-1.1478505,0.6771614499999997,1.0002916868203002,15679.091826977023,15389.727777539945
s_raw[14],-0.13737344211026686,-0.1351215,0.5589274472768667,0.5445389649,-1.0511595,0.7817660999999998,1.0004733469467924,15615.176427736822,14430.032082094645
s_raw[15],-0.2824043243113875,-0.283622,0.5682025977839992,0.54695352726,-1.2059065,0.6507302499999995,1.0004122408312752,15474.933353332812,14365.06175963832
s_raw[16],-0.9925133863091,-1.00064,0.566184240737029,0.5346996900000001,-1.905422,-0.05861448000000027,1.0000758097367783,13610.56693904911,13059.397429094164
s_raw[17],-0.4846608720340562,-0.4906425,0.5598471203450007,0.5444077547999999,-1.3903025,0.4388683999999997,1.0002179112979588,15060.653719041855,13356.050660467828
s_raw[18],-0.275077085740375,-0.2822815,0.5584638245086003,0.53599259133,-1.192092,0.6461980499999999,0.9999936560781648,15255.782371501082,14858.837023426577
s_raw[19],1.0880764467138813,1.09317,0.5786319979387156,0.5505479426999998,0.14736035,2.0193065,1.000192800909493,12604.717593822057,10425.600243895313
s_raw[20],-0.5602313122772562,-0.5653825,0.566797234908769,0.5481950565,-1.470172,0.3800677499999999,1.0002172941632217,15699.371074101184,14619.461633966544
s_raw[21],0.30204008858613124,0.3091955,0.5699457071848326,0.55203284073,-0.635104,1.2276909999999999,1.000192497045932,14662.432726030374,15130.388430535104
