variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"nu_raw[93,5]",-0.2851338147323625,-0.28594299999999995,0.525708588435719,0.52986900855,-1.1436215,0.5755958499999999,0.999991635834907,15863.586651392792,15692.375496712226
"nu_raw[94,5]",-0.5908682979199062,-0.5867065,0.5097380138976194,0.5120359251,-1.4348699999999999,0.2494101999999999,1.0000777582892806,15822.31317578295,15758.643056445024
"nu_raw[95,5]",-0.5442083539943188,-0.542624,0.5275867985686928,0.5349072539999999,-1.4119555000000001,0.3074129499999995,1.0002001553847266,15203.474492813382,15726.214699030661
"nu_raw[96,5]",-0.6545990052586825,-0.658034,0.5396131594175174,0.5310910416,-1.5467,0.23653814999999992,0.9999126199072512,15148.720396656974,15422.878594188405
"nu_raw[97,5]",0.4148098095554438,0.41672750000000003,0.5063263425705679,0.5081873178899999,-0.41834859999999996,1.2451314999999998,1.0003737694282162,15587.726140688015,15040.746255458334
"nu_raw[98,5]",-0.27020680994715,-0.264643,0.542282929479504,0.5433773477999999,-1.162608,0.63018775,1.0001635814529555,15735.104073559556,15443.480944142731
"nu_raw[99,5]",-0.1375759980221875,-0.1379705,0.5167621287152484,0.5138180103,-0.98983655,0.7176980999999997,1.0000383762194045,15157.710561160471,15326.068955584025
"nu_raw[100,5]",-0.023532146873803124,-0.02338155,0.535397478285094,0.53591994393,-0.9086594499999999,0.8593745999999999,1.0000969419611232,16043.470162079624,15561.780142146354
"nu_raw[101,5]",-0.30750647017788124,-0.308346,0.5168473728047279,0.5137312781999999,-1.153171,0.5501452499999999,1.0001929913933651,16219.067843625227,15886.210007525906
"nu_raw[1,6]",-0.1538041507911075,-0.153142,0.5096464422686608,0.5082463995000001,-0.99648125,0.6789556999999997,1.0001366655271693,14887.080479881135,15888.702790749388
"nu_raw[2,6]",-0.0578538583267375,-0.061173149999999996,0.5038740648431366,0.50151784179,-0.88419675,0.7761916499999996,1.0000597073852873,15742.802054131713,15766.216374823833
"nu_raw[3,6]",0.5888493451031063,0.5875999999999999,0.519943565327362,0.5215490279999998,-0.25926329999999986,1.4401559999999998,0.9998459272752988,15625.648965218148,15821.807839973733
"nu_raw[4,6]",-0.329380410373575,-0.330539,0.5209941237650477,0.5235056893500001,-1.1808865000000002,0.5240642999999997,0.999959895658843,15468.63227137512,15484.72362809932
"nu_raw[5,6]",1.273533176951,1.276795,0.5456148873135095,0.5412972600000001,0.36528155,2.17785,0.9999722590381176,15419.85575193251,15478.702941397278
"nu_raw[6,6]",-0.313114750563575,-0.307853,0.5135808658284593,0.5175652818,-1.1616565,0.5209658499999996,1.000043739854526,15439.403638035928,15289.03924756847
"nu_raw[7,6]",-0.313348338809832,-0.309385,0.5143889753238556,0.51393780438,-1.162719,0.5357335499999998,0.9998869353656081,15696.73019157259,15726.056477538737
"nu_raw[8,6]",-0.285884269721375,-0.2798625,0.5102387746159005,0.5067037541999999,-1.1340905,0.5515593499999992,1.000166831652884,15580.081523677838,15595.41598401259
"nu_raw[9,6]",-0.845905466239375,-0.8494935,0.5069133827959855,0.5092263980999999,-1.671158,-0.012605595000000072,1.0000520842385938,14813.436005238596,15834.64245721073
"nu_raw[10,6]",-0.41615059551268124,-0.4192745,0.564956859361808,0.56737122729,-1.3438984999999999,0.5116748499999993,0.9999896952152549,14922.796452425031,15186.93112350901
"nu_raw[11,6]",0.021651078935950002,0.021938,0.531936225978592,0.5343305225999999,-0.85565565,0.8936262999999995,0.9998740531929705,15810.809815085815,15454.8749685209
"nu_raw[12,6]",0.668574087651575,0.670134,0.5691171718385739,0.5722242959999999,-0.28279160000000003,1.6068564999999997,0.9999493234556548,15826.144319657118,14733.039560990672
"nu_raw[13,6]",-0.2585826561282494,-0.256893,0.5211659100448015,0.52364883438,-1.1110495,0.5919940999999999,0.9999753406628294,15473.13561641261,15804.306388224706
"nu_raw[14,6]",0.17906161574070625,0.1818225,0.5117184512575027,0.5133332000999999,-0.679021,1.0167369999999996,1.0001299392021505,15717.193759072541,14980.83596307456
"nu_raw[15,6]",0.598796602003375,0.599894,0.5320952721388607,0.5334884057999999,-0.27960264999999995,1.4787159999999997,0.9999354459978396,15197.403854747556,15221.803282122593
"nu_raw[16,6]",0.30658736329561875,0.303067,0.5234185402546602,0.5214736377899999,-0.54078135,1.1704634999999992,1.000166591937255,15924.435094544624,15549.221334431017
"nu_raw[17,6]",-0.22859183580143,-0.231489,0.5099189548585618,0.5118565305,-1.0602385,0.6088719999999996,1.0001402881520818,15761.702156271294,15456.94143795952
"nu_raw[18,6]",0.1766546761842625,0.1774925,0.5870329030164884,0.5857181799,-0.7977040999999999,1.146641,0.9999273692184839,15629.376854842189,15580.708447425344
"nu_raw[19,6]",-0.29476849348394873,-0.2984435,0.5169767826395857,0.5143954829999999,-1.145076,0.55710115,1.0002139124502882,15190.749464060515,15312.260269967574
"nu_raw[20,6]",0.2754809503769188,0.2702905,0.5233771265221193,0.5205798523799999,-0.5690525500000001,1.1483439999999996,0.9999752253459289,15272.791806573132,15530.19654788795
"nu_raw[21,6]",-0.10842169533260682,-0.10500000000000001,0.5094300577211051,0.5103287112,-0.9531544000000001,0.72606395,1.000019019355099,15431.454018128654,15356.354241805084
"nu_raw[22,6]",1.370304387791875,1.368875,0.5608141582416856,0.562313115,0.44791230000000004,2.2927739999999996,0.9998724580736225,15345.600012916413,15522.863816906263
"nu_raw[23,6]",-0.09671848222855,-0.0964328,0.5098135755097098,0.5103072135000001,-0.9258071,0.7471159999999999,0.999973679877217,15815.907913484141,15347.443096924177
"nu_raw[24,6]",-0.0952598127048375,-0.0956765,0.5267790190023026,0.5265053597999999,-0.95431,0.7826538999999999,0.9999974468483455,15181.308007325926,14809.174064552826
"nu_raw[25,6]",0.0650338339136725,0.0625667,0.5737213578630411,0.5715423,-0.87882795,1.0178874999999994,1.000028962652093,15644.371767976616,15425.648194555179
"nu_raw[26,6]",-0.3057850298276375,-0.308199,0.5421243391484204,0.5426218889700001,-1.1931910000000001,0.5863379499999996,1.0001984057248732,15624.681933786078,15286.085297052066
"nu_raw[27,6]",-0.794678712291875,-0.7984265,0.5278671208276157,0.5270042547,-1.664625,0.07527003499999992,1.0000106161294389,15092.039228393829,15242.192511930572
