variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
beta,19.513046390374402,19.513024922382137,1.2509665406944788,1.2625981625738316,17.448014048509858,21.582687002629662,1.0126750021980766,447.9656362172258,3329.4165689510496
s[1],-9.605173127800818,-9.642495582661798,5.724173489974467,5.532820375491828,-18.99953807175718,0.10188818017324536,1.0243670538746792,165.61292939708468,252.3042843602094
s[2],1.3671710330973197,1.5591496026451694,5.765748562760615,5.613430062294167,-8.443453762331503,10.765876084537826,1.0497004426121315,66.35043415270741,190.36107903983708
s[3],-0.21667714561101012,0.046243748548435826,5.712842279304193,5.886283297940156,-10.202102946087695,8.600638365661,1.0413617412080656,109.59298065764496,473.20106304112215
s[4],-12.32503759355154,-12.09253218888649,5.555362806892867,5.540964187189382,-21.748705244849937,-3.48272570243181,1.0385108299587973,163.07062865053607,513.6017238977344
s[5],9.102785050398042,9.259813955115318,5.988615162440708,5.959706711314815,-1.4617221376452907,18.571307102759498,1.0180124686341068,107.32025851254178,159.4463360246332
s[6],10.28314649455565,10.199816677722517,5.2939789803278305,5.507925827478427,1.7580943269098872,18.903758627989273,1.0315761312385103,139.35556034600503,787.906335510465
s[7],-5.881575581326541,-5.773906752701297,5.553594678737041,5.7528540322111565,-14.949240385227913,3.065299922206343,1.0326459762994409,146.95716984685055,504.44248700284965
s[8],-7.671951694243104,-7.651817069248532,5.226681588048109,5.424506185170218,-16.071096090864664,0.9285901790462522,1.0510141185189672,83.39487508044581,661.8522141950657
s[9],1.710182846538813,1.8097145450045606,5.283854201854136,5.205764987923541,-7.128996676402735,10.381271901327635,1.0197075534478712,248.78342569362465,988.9826778984143
s[10],-7.654359724752794,-7.766899076859593,5.834869510371498,5.806836594411466,-17.28556067781992,2.1069184287121745,1.0135812815365512,186.22544317384052,360.72508507780293
s[11],5.6752672780242195,5.7760142900369225,5.483249016495278,5.4664773142643535,-3.6068619731291647,14.235908093081283,1.0180438384691743,265.4798920356667,234.81117611067285
s[12],18.137019192748955,18.215408542309213,5.673118410332039,5.555766624440729,8.720154004798733,27.512844007408265,1.0260493674282525,177.7897450087123,573.4041532973956
s[13],-2.4031277625990555,-2.329420688303044,5.327760015102356,5.3044595393722,-10.915243944504912,6.606406519800529,1.009138160596594,373.30742662842664,662.1483138781891
s[14],-1.8473978391847685,-1.723439762710215,5.560948749607529,5.866257148592143,-11.002162186167023,7.199968413059593,1.0350889367122915,136.38956535100326,339.4971941357711
s[15],-4.437313349676514,-4.446597291167437,5.68580429885107,5.592276634102018,-13.939203842078008,4.770547240884189,1.048508182735614,103.93510842449443,210.45607939830677
s[16],-10.188724819854082,-10.148065623281349,5.578100767294271,5.880894238129651,-19.48017071149148,-1.2363479193544953,1.034406547941898,159.33880168969887,675.2063669711275
s[17],-6.751570011212253,-6.5953206183320745,5.9450357447703,5.687043330959697,-17.309013730811774,2.701270112129268,1.0722015668338232,52.996561664418294,119.36049189362879
s[18],-2.6436136328883366,-2.509369835236469,5.460718682454482,5.513869505835972,-11.797274993251564,5.978150782188696,1.0070051467312762,233.372197060825,717.021344342828
